"C_Code","Year","Life_ex_value"
"SOM","1985","  48.30 "
"SOM","1986","  48.40 "
"SOM","1987","  48.90 "
"SOM","1988","  43.80 "
"SOM","1989","  46.70 "
"SOM","1990","  47.10 "
"SOM","1991","  26.60 "
"SOM","1992","  27.30 "
"SOM","1993","  50.60 "
"SOM","1994","  50.30 "
"SOM","1995","  50.60 "
"SOM","1996","  50.40 "
"SOM","1997","  50.20 "
"SOM","1998","  50.70 "
"SOM","1999","  50.50 "
"SOM","2000","  50.70 "
"SOM","2001","  50.70 "
"SOM","2002","  50.70 "
"SOM","2003","  50.60 "
"SOM","2004","  50.50 "
"SOM","2005","  50.70 "
"SOM","2006","  50.60 "
"SOM","2007","  50.50 "
"SOM","2008","  51.10 "
"SOM","2009","  51.90 "
"SOM","2010","  50.60 "
"SOM","2011","  51.30 "
"SOM","2012","  53.20 "
"SOM","2013","  53.80 "
"SOM","2014","  54.30 "
"SOM","2015","  54.90 "
"SOM","2016","  55.00 "
"SOM","2017","  55.70 "
"SOM","2018","  56.40 "
"SOM","2019","  57.10 "
"SOM","2020","  56.00 "
"SOM","2021","  55.30 "
"ZAF","1950","  43.50 "
"ZAF","1951","  44.20 "
"ZAF","1952","  45.10 "
"ZAF","1953","  46.00 "
"ZAF","1954","  47.10 "
"ZAF","1955","  48.30 "
"ZAF","1956","  49.30 "
"ZAF","1957","  50.40 "
"ZAF","1958","  51.30 "
"ZAF","1959","  52.10 "
"ZAF","1960","  52.70 "
"ZAF","1961","  53.10 "
"ZAF","1962","  53.40 "
"ZAF","1963","  53.60 "
"ZAF","1964","  53.90 "
"ZAF","1965","  54.20 "
"ZAF","1966","  54.40 "
"ZAF","1967","  54.60 "
"ZAF","1968","  54.90 "
"ZAF","1969","  55.20 "
"ZAF","1970","  55.60 "
"ZAF","1971","  56.00 "
"ZAF","1972","  56.30 "
"ZAF","1973","  56.70 "
"ZAF","1974","  57.10 "
"ZAF","1975","  57.50 "
"ZAF","1976","  58.00 "
"ZAF","1977","  58.50 "
"ZAF","1978","  59.00 "
"ZAF","1979","  59.40 "
"ZAF","1980","  59.80 "
"ZAF","1981","  60.40 "
"ZAF","1982","  60.90 "
"ZAF","1983","  61.50 "
"ZAF","1984","  61.90 "
"ZAF","1985","  62.40 "
"ZAF","1986","  62.90 "
"ZAF","1987","  63.00 "
"ZAF","1988","  63.30 "
"ZAF","1989","  63.30 "
"ZAF","1990","  63.40 "
"ZAF","1991","  63.30 "
"ZAF","1992","  63.30 "
"ZAF","1993","  63.00 "
"ZAF","1994","  62.60 "
"ZAF","1995","  62.30 "
"ZAF","1996","  61.50 "
"ZAF","1997","  60.80 "
"ZAF","1998","  60.00 "
"ZAF","1999","  59.20 "
"ZAF","2000","  58.50 "
"ZAF","2001","  57.30 "
"ZAF","2002","  55.70 "
"ZAF","2003","  54.30 "
"ZAF","2004","  54.00 "
"ZAF","2005","  54.00 "
"ZAF","2006","  54.30 "
"ZAF","2007","  55.00 "
"ZAF","2008","  56.00 "
"ZAF","2009","  57.40 "
"ZAF","2010","  58.90 "
"ZAF","2011","  60.70 "
"ZAF","2012","  61.80 "
"ZAF","2013","  62.50 "
"ZAF","2014","  63.40 "
"ZAF","2015","  63.90 "
"ZAF","2016","  64.70 "
"ZAF","2017","  65.40 "
"ZAF","2018","  65.70 "
"ZAF","2019","  66.20 "
"ZAF","2020","  65.30 "
"ZAF","2021","  62.30 "
"KOR","1908","  23.51 "
"KOR","1913","  24.98 "
"KOR","1918","  26.98 "
"KOR","1923","  29.53 "
"KOR","1928","  33.61 "
"KOR","1933","  37.39 "
"KOR","1938","  42.57 "
"KOR","1942","  44.89 "
"KOR","1950","  21.30 "
"KOR","1951","  26.50 "
"KOR","1952","  36.90 "
"KOR","1953","  41.70 "
"KOR","1954","  46.90 "
"KOR","1955","  49.10 "
"KOR","1956","  50.80 "
"KOR","1957","  52.00 "
"KOR","1958","  52.70 "
"KOR","1959","  53.60 "
"KOR","1960","  54.30 "
"KOR","1961","  54.90 "
"KOR","1962","  55.50 "
"KOR","1963","  56.00 "
"KOR","1964","  57.10 "
"KOR","1965","  58.20 "
"KOR","1966","  59.50 "
"KOR","1967","  61.30 "
"KOR","1968","  61.50 "
"KOR","1969","  62.00 "
"KOR","1970","  62.30 "
"KOR","1971","  62.90 "
"KOR","1972","  63.30 "
"KOR","1973","  63.80 "
"KOR","1974","  64.30 "
"KOR","1975","  64.60 "
"KOR","1976","  65.00 "
"KOR","1977","  64.50 "
"KOR","1978","  65.10 "
"KOR","1979","  66.30 "
"KOR","1980","  65.40 "
"KOR","1981","  67.90 "
"KOR","1982","  67.60 "
"KOR","1983","  67.10 "
"KOR","1984","  68.60 "
"KOR","1985","  68.70 "
"KOR","1986","  69.30 "
"KOR","1987","  69.50 "
"KOR","1988","  70.30 "
"KOR","1989","  70.80 "
"KOR","1990","  71.90 "
"KOR","1991","  72.40 "
"KOR","1992","  73.00 "
"KOR","1993","  73.30 "
"KOR","1994","  73.60 "
"KOR","1995","  73.90 "
"KOR","1996","  74.30 "
"KOR","1997","  75.00 "
"KOR","1998","  75.50 "
"KOR","1999","  76.00 "
"KOR","2000","  76.50 "
"KOR","2001","  77.30 "
"KOR","2002","  77.50 "
"KOR","2003","  77.50 "
"KOR","2004","  78.00 "
"KOR","2005","  78.50 "
"KOR","2006","  79.10 "
"KOR","2007","  79.50 "
"KOR","2008","  80.00 "
"KOR","2009","  80.60 "
"KOR","2010","  80.80 "
"KOR","2011","  81.20 "
"KOR","2012","  81.30 "
"KOR","2013","  81.90 "
"KOR","2014","  82.40 "
"KOR","2015","  82.60 "
"KOR","2016","  82.90 "
"KOR","2017","  83.30 "
"KOR","2018","  83.30 "
"KOR","2019","  83.70 "
"KOR","2020","  83.60 "
"KOR","2021","  83.70 "
"SSD","1950","  31.20 "
"SSD","1951","  31.50 "
"SSD","1952","  32.00 "
"SSD","1953","  32.50 "
"SSD","1954","  32.90 "
"SSD","1955","  33.20 "
"SSD","1956","  32.50 "
"SSD","1957","  31.70 "
"SSD","1958","  28.20 "
"SSD","1959","  28.40 "
"SSD","1960","  28.70 "
"SSD","1961","  28.80 "
"SSD","1962","  29.10 "
"SSD","1963","  28.80 "
"SSD","1964","  33.10 "
"SSD","1965","  29.30 "
"SSD","1966","  26.10 "
"SSD","1967","  26.40 "
"SSD","1968","  26.70 "
"SSD","1969","  26.10 "
"SSD","1970","  26.40 "
"SSD","1971","  31.60 "
"SSD","1972","  31.90 "
"SSD","1973","  36.50 "
"SSD","1974","  36.50 "
"SSD","1975","  36.70 "
"SSD","1976","  36.80 "
"SSD","1977","  37.30 "
"SSD","1978","  37.60 "
"SSD","1979","  37.90 "
"SSD","1980","  38.40 "
"SSD","1981","  38.80 "
"SSD","1982","  39.10 "
"SSD","1983","  35.50 "
"SSD","1984","  32.70 "
"SSD","1985","  33.20 "
"SSD","1986","  33.60 "
"SSD","1987","  21.90 "
"SSD","1988","  12.40 "
"SSD","1989","  29.70 "
"SSD","1990","  29.90 "
"SSD","1991","  30.10 "
"SSD","1992","  22.70 "
"SSD","1993","  22.70 "
"SSD","1994","  44.40 "
"SSD","1995","  30.90 "
"SSD","1996","  31.30 "
"SSD","1997","  32.20 "
"SSD","1998","  18.40 "
"SSD","1999","  43.20 "
"SSD","2000","  46.00 "
"SSD","2001","  46.90 "
"SSD","2002","  47.50 "
"SSD","2003","  50.30 "
"SSD","2004","  50.90 "
"SSD","2005","  51.50 "
"SSD","2006","  52.00 "
"SSD","2007","  52.90 "
"SSD","2008","  53.50 "
"SSD","2009","  53.90 "
"SSD","2010","  54.80 "
"SSD","2011","  54.90 "
"SSD","2012","  55.90 "
"SSD","2013","  55.80 "
"SSD","2014","  55.00 "
"SSD","2015","  55.60 "
"SSD","2016","  55.50 "
"SSD","2017","  55.30 "
"SSD","2018","  55.90 "
"SSD","2019","  55.90 "
"SSD","2020","  55.50 "
"SSD","2021","  55.00 "
"ESP","1882","  29.50 "
"ESP","1892","  32.10 "
"ESP","1900","  34.80 "
"ESP","1908","  41.33 "
"ESP","1909","  40.96 "
"ESP","1910","  40.78 "
"ESP","1911","  39.70 "
"ESP","1912","  43.43 "
"ESP","1913","  42.49 "
"ESP","1914","  42.75 "
"ESP","1915","  42.97 "
"ESP","1916","  43.90 "
"ESP","1917","  42.54 "
"ESP","1918","  30.25 "
"ESP","1919","  41.06 "
"ESP","1920","  39.22 "
"ESP","1921","  41.95 "
"ESP","1922","  44.13 "
"ESP","1923","  44.69 "
"ESP","1924","  46.23 "
"ESP","1925","  46.88 "
"ESP","1926","  47.70 "
"ESP","1927","  48.42 "
"ESP","1928","  48.61 "
"ESP","1929","  49.43 "
"ESP","1930","  49.26 "
"ESP","1931","  49.16 "
"ESP","1932","  51.12 "
"ESP","1933","  51.53 "
"ESP","1934","  52.17 "
"ESP","1935","  52.64 "
"ESP","1936","  50.96 "
"ESP","1937","  47.28 "
"ESP","1938","  47.58 "
"ESP","1939","  47.21 "
"ESP","1940","  48.44 "
"ESP","1941","  47.19 "
"ESP","1942","  52.48 "
"ESP","1943","  54.83 "
"ESP","1944","  56.22 "
"ESP","1945","  57.79 "
"ESP","1946","  57.50 "
"ESP","1947","  59.27 "
"ESP","1948","  61.22 "
"ESP","1949","  60.96 "
"ESP","1950","  61.80 "
"ESP","1951","  61.50 "
"ESP","1952","  64.80 "
"ESP","1953","  65.70 "
"ESP","1954","  66.90 "
"ESP","1955","  66.70 "
"ESP","1956","  66.80 "
"ESP","1957","  66.60 "
"ESP","1958","  68.80 "
"ESP","1959","  68.70 "
"ESP","1960","  69.20 "
"ESP","1961","  69.60 "
"ESP","1962","  69.60 "
"ESP","1963","  69.80 "
"ESP","1964","  70.50 "
"ESP","1965","  70.90 "
"ESP","1966","  71.20 "
"ESP","1967","  71.40 "
"ESP","1968","  71.70 "
"ESP","1969","  71.10 "
"ESP","1970","  72.20 "
"ESP","1971","  71.70 "
"ESP","1972","  73.00 "
"ESP","1973","  72.70 "
"ESP","1974","  73.10 "
"ESP","1975","  73.50 "
"ESP","1976","  73.80 "
"ESP","1977","  74.30 "
"ESP","1978","  74.50 "
"ESP","1979","  75.00 "
"ESP","1980","  75.50 "
"ESP","1981","  75.70 "
"ESP","1982","  76.30 "
"ESP","1983","  76.10 "
"ESP","1984","  76.50 "
"ESP","1985","  76.40 "
"ESP","1986","  76.70 "
"ESP","1987","  77.00 "
"ESP","1988","  77.00 "
"ESP","1989","  77.00 "
"ESP","1990","  77.00 "
"ESP","1991","  77.10 "
"ESP","1992","  77.60 "
"ESP","1993","  77.70 "
"ESP","1994","  78.10 "
"ESP","1995","  78.20 "
"ESP","1996","  78.30 "
"ESP","1997","  78.90 "
"ESP","1998","  78.90 "
"ESP","1999","  78.90 "
"ESP","2000","  79.40 "
"ESP","2001","  79.70 "
"ESP","2002","  79.80 "
"ESP","2003","  79.80 "
"ESP","2004","  80.30 "
"ESP","2005","  80.30 "
"ESP","2006","  81.00 "
"ESP","2007","  81.00 "
"ESP","2008","  81.30 "
"ESP","2009","  81.60 "
"ESP","2010","  82.00 "
"ESP","2011","  82.20 "
"ESP","2012","  82.20 "
"ESP","2013","  82.70 "
"ESP","2014","  82.90 "
"ESP","2015","  82.60 "
"ESP","2016","  83.00 "
"ESP","2017","  83.00 "
"ESP","2018","  83.10 "
"ESP","2019","  83.50 "
"ESP","2020","  82.30 "
"ESP","2021","  83.00 "
"LKA","1901","  32.60 "
"LKA","1911","  29.90 "
"LKA","1921","  32.00 "
"LKA","1935","  46.30 "
"LKA","1940","  45.20 "
"LKA","1946","  45.80 "
"LKA","1948","  54.00 "
"LKA","1949","  55.50 "
"LKA","1950","  54.80 "
"LKA","1951","  55.20 "
"LKA","1952","  55.70 "
"LKA","1953","  56.10 "
"LKA","1954","  56.60 "
"LKA","1955","  56.90 "
"LKA","1956","  57.40 "
"LKA","1957","  57.90 "
"LKA","1958","  58.70 "
"LKA","1959","  59.70 "
"LKA","1960","  60.70 "
"LKA","1961","  61.30 "
"LKA","1962","  61.70 "
"LKA","1963","  62.00 "
"LKA","1964","  62.20 "
"LKA","1965","  62.60 "
"LKA","1966","  63.10 "
"LKA","1967","  63.50 "
"LKA","1968","  63.80 "
"LKA","1969","  64.00 "
"LKA","1970","  65.30 "
"LKA","1971","  65.90 "
"LKA","1972","  65.80 "
"LKA","1973","  65.90 "
"LKA","1974","  66.00 "
"LKA","1975","  66.20 "
"LKA","1976","  66.50 "
"LKA","1977","  66.60 "
"LKA","1978","  67.60 "
"LKA","1979","  68.10 "
"LKA","1980","  68.70 "
"LKA","1981","  69.20 "
"LKA","1982","  69.70 "
"LKA","1983","  70.10 "
"LKA","1984","  70.60 "
"LKA","1985","  71.00 "
"LKA","1986","  71.40 "
"LKA","1987","  71.50 "
"LKA","1988","  71.50 "
"LKA","1989","  69.80 "
"LKA","1990","  71.90 "
"LKA","1991","  71.80 "
"LKA","1992","  72.50 "
"LKA","1993","  73.10 "
"LKA","1994","  72.90 "
"LKA","1995","  72.30 "
"LKA","1996","  72.30 "
"LKA","1997","  72.10 "
"LKA","1998","  72.10 "
"LKA","1999","  72.60 "
"LKA","2000","  70.40 "
"LKA","2001","  70.80 "
"LKA","2002","  71.10 "
"LKA","2003","  71.40 "
"LKA","2004","  67.10 "
"LKA","2005","  72.10 "
"LKA","2006","  72.00 "
"LKA","2007","  72.00 "
"LKA","2008","  71.70 "
"LKA","2009","  69.20 "
"LKA","2010","  73.20 "
"LKA","2011","  73.40 "
"LKA","2012","  73.90 "
"LKA","2013","  74.20 "
"LKA","2014","  74.70 "
"LKA","2015","  74.90 "
"LKA","2016","  75.30 "
"LKA","2017","  75.40 "
"LKA","2018","  75.70 "
"LKA","2019","  76.00 "
"LKA","2020","  76.40 "
"LKA","2021","  76.40 "
"SDN","1950","  46.80 "
"SDN","1951","  47.00 "
"SDN","1952","  47.60 "
"SDN","1953","  47.90 "
"SDN","1954","  48.30 "
"SDN","1955","  48.70 "
"SDN","1956","  48.60 "
"SDN","1957","  48.10 "
"SDN","1958","  45.80 "
"SDN","1959","  46.30 "
"SDN","1960","  46.60 "
"SDN","1961","  47.00 "
"SDN","1962","  47.40 "
"SDN","1963","  46.20 "
"SDN","1964","  49.50 "
"SDN","1965","  46.90 "
"SDN","1966","  44.60 "
"SDN","1967","  45.10 "
"SDN","1968","  45.50 "
"SDN","1969","  45.10 "
"SDN","1970","  45.50 "
"SDN","1971","  49.60 "
"SDN","1972","  49.90 "
"SDN","1973","  53.10 "
"SDN","1974","  53.20 "
"SDN","1975","  53.40 "
"SDN","1976","  53.50 "
"SDN","1977","  53.60 "
"SDN","1978","  53.40 "
"SDN","1979","  53.60 "
"SDN","1980","  53.90 "
"SDN","1981","  54.10 "
"SDN","1982","  54.30 "
"SDN","1983","  47.50 "
"SDN","1984","  46.20 "
"SDN","1985","  46.50 "
"SDN","1986","  51.50 "
"SDN","1987","  43.40 "
"SDN","1988","  35.90 "
"SDN","1989","  49.30 "
"SDN","1990","  49.70 "
"SDN","1991","  50.20 "
"SDN","1992","  45.90 "
"SDN","1993","  46.60 "
"SDN","1994","  56.60 "
"SDN","1995","  52.00 "
"SDN","1996","  52.30 "
"SDN","1997","  52.80 "
"SDN","1998","  48.80 "
"SDN","1999","  57.00 "
"SDN","2000","  58.30 "
"SDN","2001","  58.60 "
"SDN","2002","  59.00 "
"SDN","2003","  58.20 "
"SDN","2004","  56.80 "
"SDN","2005","  57.30 "
"SDN","2006","  60.30 "
"SDN","2007","  61.30 "
"SDN","2008","  61.20 "
"SDN","2009","  62.60 "
"SDN","2010","  63.00 "
"SDN","2011","  63.20 "
"SDN","2012","  63.80 "
"SDN","2013","  63.70 "
"SDN","2014","  64.30 "
"SDN","2015","  64.70 "
"SDN","2016","  64.80 "
"SDN","2017","  65.40 "
"SDN","2018","  65.70 "
"SDN","2019","  65.90 "
"SDN","2020","  65.60 "
"SDN","2021","  65.30 "
"SUR","1950","  50.40 "
"SUR","1951","  51.00 "
"SUR","1952","  51.60 "
"SUR","1953","  52.30 "
"SUR","1954","  52.90 "
"SUR","1955","  53.60 "
"SUR","1956","  54.30 "
"SUR","1957","  55.00 "
"SUR","1958","  55.70 "
"SUR","1959","  56.40 "
"SUR","1960","  57.10 "
"SUR","1961","  57.80 "
"SUR","1962","  58.50 "
"SUR","1963","  59.00 "
"SUR","1964","  59.60 "
"SUR","1965","  59.50 "
"SUR","1966","  59.70 "
"SUR","1967","  59.90 "
"SUR","1968","  60.10 "
"SUR","1969","  60.20 "
"SUR","1970","  60.40 "
"SUR","1971","  60.40 "
"SUR","1972","  60.50 "
"SUR","1973","  60.70 "
"SUR","1974","  60.80 "
"SUR","1975","  61.00 "
"SUR","1976","  61.30 "
"SUR","1977","  61.50 "
"SUR","1978","  61.70 "
"SUR","1979","  61.90 "
"SUR","1980","  62.00 "
"SUR","1981","  62.30 "
"SUR","1982","  62.50 "
"SUR","1983","  62.60 "
"SUR","1984","  62.90 "
"SUR","1985","  63.10 "
"SUR","1986","  63.00 "
"SUR","1987","  63.20 "
"SUR","1988","  63.40 "
"SUR","1989","  64.00 "
"SUR","1990","  64.20 "
"SUR","1991","  64.50 "
"SUR","1992","  64.70 "
"SUR","1993","  65.00 "
"SUR","1994","  65.30 "
"SUR","1995","  65.30 "
"SUR","1996","  65.70 "
"SUR","1997","  65.70 "
"SUR","1998","  65.60 "
"SUR","1999","  65.40 "
"SUR","2000","  65.50 "
"SUR","2001","  65.50 "
"SUR","2002","  65.50 "
"SUR","2003","  65.60 "
"SUR","2004","  66.40 "
"SUR","2005","  67.00 "
"SUR","2006","  67.60 "
"SUR","2007","  68.20 "
"SUR","2008","  68.80 "
"SUR","2009","  69.50 "
"SUR","2010","  69.90 "
"SUR","2011","  69.90 "
"SUR","2012","  69.80 "
"SUR","2013","  69.70 "
"SUR","2014","  69.80 "
"SUR","2015","  70.80 "
"SUR","2016","  71.60 "
"SUR","2017","  72.40 "
"SUR","2018","  72.60 "
"SUR","2019","  72.20 "
"SUR","2020","  72.60 "
"SUR","2021","  70.30 "
"SWE","1751","  38.37 "
"SWE","1752","  35.34 "
"SWE","1753","  39.69 "
"SWE","1754","  37.43 "
"SWE","1755","  36.50 "
"SWE","1756","  36.18 "
"SWE","1757","  33.76 "
"SWE","1758","  32.87 "
"SWE","1759","  38.15 "
"SWE","1760","  39.66 "
"SWE","1761","  37.76 "
"SWE","1762","  32.42 "
"SWE","1763","  30.39 "
"SWE","1764","  36.24 "
"SWE","1765","  35.93 "
"SWE","1766","  38.04 "
"SWE","1767","  38.16 "
"SWE","1768","  34.99 "
"SWE","1769","  34.65 "
"SWE","1770","  36.60 "
"SWE","1771","  35.37 "
"SWE","1772","  27.68 "
"SWE","1773","  17.96 "
"SWE","1774","  40.53 "
"SWE","1775","  38.09 "
"SWE","1776","  41.47 "
"SWE","1777","  38.08 "
"SWE","1778","  35.50 "
"SWE","1779","  32.76 "
"SWE","1780","  42.64 "
"SWE","1781","  37.76 "
"SWE","1782","  36.61 "
"SWE","1783","  33.68 "
"SWE","1784","  31.40 "
"SWE","1785","  33.43 "
"SWE","1786","  37.84 "
"SWE","1787","  40.22 "
"SWE","1788","  36.76 "
"SWE","1789","  31.17 "
"SWE","1790","  33.55 "
"SWE","1791","  38.40 "
"SWE","1792","  39.78 "
"SWE","1793","  39.59 "
"SWE","1794","  40.36 "
"SWE","1795","  36.50 "
"SWE","1796","  38.82 "
"SWE","1797","  40.31 "
"SWE","1798","  41.29 "
"SWE","1799","  39.29 "
"SWE","1800","  32.13 "
"SWE","1801","  36.85 "
"SWE","1802","  40.13 "
"SWE","1803","  40.19 "
"SWE","1804","  39.65 "
"SWE","1805","  41.00 "
"SWE","1806","  36.14 "
"SWE","1807","  38.72 "
"SWE","1808","  30.13 "
"SWE","1809","  26.86 "
"SWE","1810","  31.94 "
"SWE","1811","  34.54 "
"SWE","1812","  35.05 "
"SWE","1813","  36.46 "
"SWE","1814","  38.55 "
"SWE","1815","  40.41 "
"SWE","1816","  41.73 "
"SWE","1817","  40.27 "
"SWE","1818","  39.98 "
"SWE","1819","  36.93 "
"SWE","1820","  40.21 "
"SWE","1821","  38.12 "
"SWE","1822","  42.73 "
"SWE","1823","  45.16 "
"SWE","1824","  44.94 "
"SWE","1825","  45.22 "
"SWE","1826","  43.06 "
"SWE","1827","  42.63 "
"SWE","1828","  37.72 "
"SWE","1829","  36.16 "
"SWE","1830","  40.94 "
"SWE","1831","  38.94 "
"SWE","1832","  40.81 "
"SWE","1833","  42.47 "
"SWE","1834","  38.51 "
"SWE","1835","  47.12 "
"SWE","1836","  45.11 "
"SWE","1837","  39.55 "
"SWE","1838","  39.96 "
"SWE","1839","  39.83 "
"SWE","1840","  43.94 "
"SWE","1841","  45.11 "
"SWE","1842","  42.76 "
"SWE","1843","  42.79 "
"SWE","1844","  43.98 "
"SWE","1845","  45.95 "
"SWE","1846","  42.01 "
"SWE","1847","  40.09 "
"SWE","1848","  45.10 "
"SWE","1849","  44.47 "
"SWE","1850","  44.66 "
"SWE","1851","  43.58 "
"SWE","1852","  41.31 "
"SWE","1853","  39.96 "
"SWE","1854","  44.50 "
"SWE","1855","  43.03 "
"SWE","1856","  42.09 "
"SWE","1857","  34.59 "
"SWE","1858","  41.95 "
"SWE","1859","  44.23 "
"SWE","1860","  48.44 "
"SWE","1861","  47.09 "
"SWE","1862","  42.53 "
"SWE","1863","  45.36 "
"SWE","1864","  44.73 "
"SWE","1865","  45.35 "
"SWE","1866","  44.69 "
"SWE","1867","  46.11 "
"SWE","1868","  43.18 "
"SWE","1869","  40.90 "
"SWE","1870","  44.97 "
"SWE","1871","  48.92 "
"SWE","1872","  50.00 "
"SWE","1873","  48.64 "
"SWE","1874","  44.23 "
"SWE","1875","  44.54 "
"SWE","1876","  44.77 "
"SWE","1877","  45.98 "
"SWE","1878","  46.68 "
"SWE","1879","  48.87 "
"SWE","1880","  47.58 "
"SWE","1881","  48.45 "
"SWE","1882","  48.53 "
"SWE","1883","  48.96 "
"SWE","1884","  49.10 "
"SWE","1885","  48.87 "
"SWE","1886","  50.52 "
"SWE","1887","  51.39 "
"SWE","1888","  52.29 "
"SWE","1889","  52.26 "
"SWE","1890","  50.44 "
"SWE","1891","  51.05 "
"SWE","1892","  50.58 "
"SWE","1893","  51.32 "
"SWE","1894","  52.05 "
"SWE","1895","  54.13 "
"SWE","1896","  53.44 "
"SWE","1897","  54.08 "
"SWE","1898","  54.64 "
"SWE","1899","  50.90 "
"SWE","1900","  52.21 "
"SWE","1901","  52.87 "
"SWE","1902","  54.73 "
"SWE","1903","  55.05 "
"SWE","1904","  55.36 "
"SWE","1905","  54.50 "
"SWE","1906","  56.65 "
"SWE","1907","  56.95 "
"SWE","1908","  56.38 "
"SWE","1909","  58.38 "
"SWE","1910","  57.76 "
"SWE","1911","  58.00 "
"SWE","1912","  57.76 "
"SWE","1913","  58.65 "
"SWE","1914","  58.24 "
"SWE","1915","  57.17 "
"SWE","1916","  58.19 "
"SWE","1917","  58.85 "
"SWE","1918","  49.81 "
"SWE","1919","  56.55 "
"SWE","1920","  58.78 "
"SWE","1921","  61.01 "
"SWE","1922","  61.03 "
"SWE","1923","  62.96 "
"SWE","1924","  61.97 "
"SWE","1925","  62.55 "
"SWE","1926","  62.78 "
"SWE","1927","  61.56 "
"SWE","1928","  62.26 "
"SWE","1929","  62.31 "
"SWE","1930","  63.18 "
"SWE","1931","  62.66 "
"SWE","1932","  63.93 "
"SWE","1933","  64.81 "
"SWE","1934","  64.95 "
"SWE","1935","  64.85 "
"SWE","1936","  64.59 "
"SWE","1937","  64.63 "
"SWE","1938","  65.55 "
"SWE","1939","  66.38 "
"SWE","1940","  66.72 "
"SWE","1941","  67.03 "
"SWE","1942","  68.94 "
"SWE","1943","  68.70 "
"SWE","1944","  67.72 "
"SWE","1945","  68.32 "
"SWE","1946","  69.49 "
"SWE","1947","  69.45 "
"SWE","1948","  70.72 "
"SWE","1949","  70.79 "
"SWE","1950","  71.10 "
"SWE","1951","  71.40 "
"SWE","1952","  71.80 "
"SWE","1953","  71.90 "
"SWE","1954","  72.40 "
"SWE","1955","  72.60 "
"SWE","1956","  72.70 "
"SWE","1957","  72.50 "
"SWE","1958","  73.20 "
"SWE","1959","  73.40 "
"SWE","1960","  73.00 "
"SWE","1961","  73.50 "
"SWE","1962","  73.40 "
"SWE","1963","  73.50 "
"SWE","1964","  73.70 "
"SWE","1965","  73.90 "
"SWE","1966","  74.10 "
"SWE","1967","  74.10 "
"SWE","1968","  74.00 "
"SWE","1969","  74.10 "
"SWE","1970","  74.70 "
"SWE","1971","  74.60 "
"SWE","1972","  74.70 "
"SWE","1973","  74.90 "
"SWE","1974","  75.00 "
"SWE","1975","  75.00 "
"SWE","1976","  75.00 "
"SWE","1977","  75.40 "
"SWE","1978","  75.50 "
"SWE","1979","  75.50 "
"SWE","1980","  75.70 "
"SWE","1981","  76.00 "
"SWE","1982","  76.30 "
"SWE","1983","  76.60 "
"SWE","1984","  76.80 "
"SWE","1985","  76.70 "
"SWE","1986","  77.00 "
"SWE","1987","  77.10 "
"SWE","1988","  77.00 "
"SWE","1989","  77.70 "
"SWE","1990","  77.60 "
"SWE","1991","  77.70 "
"SWE","1992","  78.10 "
"SWE","1993","  78.10 "
"SWE","1994","  78.70 "
"SWE","1995","  78.80 "
"SWE","1996","  79.00 "
"SWE","1997","  79.30 "
"SWE","1998","  79.40 "
"SWE","1999","  79.50 "
"SWE","2000","  79.70 "
"SWE","2001","  79.80 "
"SWE","2002","  79.90 "
"SWE","2003","  80.20 "
"SWE","2004","  80.50 "
"SWE","2005","  80.60 "
"SWE","2006","  80.80 "
"SWE","2007","  81.00 "
"SWE","2008","  81.10 "
"SWE","2009","  81.40 "
"SWE","2010","  81.50 "
"SWE","2011","  81.80 "
"SWE","2012","  81.70 "
"SWE","2013","  81.90 "
"SWE","2014","  82.20 "
"SWE","2015","  82.20 "
"SWE","2016","  82.30 "
"SWE","2017","  82.40 "
"SWE","2018","  82.50 "
"SWE","2019","  83.10 "
"SWE","2020","  82.40 "
"SWE","2021","  83.00 "
"CHE","1876","  40.05 "
"CHE","1877","  39.98 "
"CHE","1878","  40.45 "
"CHE","1879","  41.80 "
"CHE","1880","  42.38 "
"CHE","1881","  41.85 "
"CHE","1882","  42.98 "
"CHE","1883","  44.95 "
"CHE","1884","  45.04 "
"CHE","1885","  43.86 "
"CHE","1886","  44.68 "
"CHE","1887","  45.42 "
"CHE","1888","  45.95 "
"CHE","1889","  45.13 "
"CHE","1890","  44.95 "
"CHE","1891","  44.71 "
"CHE","1892","  47.21 "
"CHE","1893","  46.05 "
"CHE","1894","  45.78 "
"CHE","1895","  46.85 "
"CHE","1896","  48.87 "
"CHE","1897","  49.10 "
"CHE","1898","  48.19 "
"CHE","1899","  49.29 "
"CHE","1900","  47.48 "
"CHE","1901","  48.94 "
"CHE","1902","  50.42 "
"CHE","1903","  50.05 "
"CHE","1904","  49.16 "
"CHE","1905","  49.66 "
"CHE","1906","  50.71 "
"CHE","1907","  51.15 "
"CHE","1908","  52.26 "
"CHE","1909","  51.61 "
"CHE","1910","  52.93 "
"CHE","1911","  51.73 "
"CHE","1912","  54.41 "
"CHE","1913","  54.19 "
"CHE","1914","  55.09 "
"CHE","1915","  55.90 "
"CHE","1916","  56.54 "
"CHE","1917","  55.76 "
"CHE","1918","  46.33 "
"CHE","1919","  54.92 "
"CHE","1920","  54.33 "
"CHE","1921","  57.80 "
"CHE","1922","  58.47 "
"CHE","1923","  60.00 "
"CHE","1924","  59.47 "
"CHE","1925","  59.92 "
"CHE","1926","  60.60 "
"CHE","1927","  60.07 "
"CHE","1928","  60.44 "
"CHE","1929","  60.15 "
